"","text","id","possibly_sensitive","author_id","created_at.x","lang","reply_settings","conversation_id","in_reply_to_user_id","pinned_tweet_id","protected","verified","username","description","url","location","created_at.y","profile_image_url","name","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"609","@buf2srq2 You broke me at “two-eyes walking penis.” 🤣🤣💀. ","1527012998497587200",FALSE,"994302670750953473",2022-05-18 19:47:24,"en","everyone","1526996438261059584","18290820",NA,FALSE,FALSE,"Choocharoo","probably just cranky",NA,"Oregon, USA","2018-05-09T19:46:44.000Z","https://pbs.twimg.com/profile_images/1500627042261368832/6dqNL25u_normal.jpg","Ch000ch",0,0,2,0,0,NA,1,88,181,0,"@buf2srq2 You broke me at “two-eyes walking penis.” 🤣🤣💀"
"610","@buf2srq2 @politicalblond Rick Scott of course. ","1527024844298145799",FALSE,"29524966",2022-05-18 20:34:28,"en","everyone","1526996438261059584","18290820","1604560692199186437",FALSE,FALSE,"JacquelineLM","I❤️Disney I am President of my local Democratic Club The time is now to save our Democracy  Join your Democratic club🌊🌊🌊 🚫MAGA #WeAreStrongerTogether",NA,"Orlando, FL","2009-04-07T19:44:28.000Z","https://pbs.twimg.com/profile_images/1331278145782231042/eBG67h2l_normal.jpg","Jackie Blue",0,0,3,0,0,NA,11607,11601,75296,11,"@buf2srq2 @politicalblond Rick Scott of course"
"611","@buf2srq2 #TEWP 😂. ","1527029880688283649",FALSE,"121957461",2022-05-18 20:54:29,"und","everyone","1526996438261059584","18290820",NA,FALSE,FALSE,"LaurenceMB8","",NA,NA,"2010-03-11T04:17:18.000Z","https://pbs.twimg.com/profile_images/713038793012424704/FbBx2sW-_normal.jpg","Larry Brown",0,0,1,0,0,NA,86,843,1023,0,"@buf2srq2 #TEWP 😂"
"612","@buf2srq2 Look at all the old white men.  Has to be a meeting of Republican Congress.. ","1527033212400115712",FALSE,"1463664412280045570",2022-05-18 21:07:43,"en","everyone","1526996438261059584","18290820",NA,FALSE,FALSE,"RiseUp16591469","Liberal lesbo fed up with all things MAGA/GOP. #ALLBLUE22 #Roevember",NA,"Enterprise","2021-11-25T00:26:17.000Z","https://pbs.twimg.com/profile_images/1550539179225862145/up0JHaB1_normal.jpg","RiseUp!",0,2,8,0,0,NA,167,350,3485,0,"@buf2srq2 Look at all the old white men.  Has to be a meeting of Republican Congress."
"613","@buf2srq2 I lived there during his tenure. I can’t tell you how much I hate this creep.  He got rich from ripping off the Govt when he should have been sent to jail.  He refused Fed funds to help offset the cost of ACA.  My health insurance was $975 a mo w/a $7K deductible. I left in 2018.. ","1527036142201163781",FALSE,"848564135541473281",2022-05-18 21:19:21,"en","everyone","1526996438261059584","18290820","1296156505125695488",FALSE,FALSE,"heathen_godless","Atheist gay chick 🏳️‍🌈 I will spend the rest of my life working against anyone who supported the Big Lie. Democracy will be restored. No #FBR",NA,"Puerto Vallarta, MX ","2017-04-02T15:53:50.000Z","https://pbs.twimg.com/profile_images/1052030506722844673/GeYannvE_normal.jpg","Godless Heathen",0,1,1,0,0,NA,815,1784,16564,6,"@buf2srq2 I lived there during his tenure. I can’t tell you how much I hate this creep.  He got rich from ripping off the Govt when he should have been sent to jail.  He refused Fed funds to help offset the cost of ACA.  My health insurance was $975 a mo w/a $7K deductible. I left in 2018."
"614","@buf2srq2 And two-eyed walking penis is awesome!  I’m dying laughing but also crying cuz he’s such a DICK and now he’s a damn Senator.. ","1527036652127866880",FALSE,"848564135541473281",2022-05-18 21:21:23,"en","everyone","1526996438261059584","848564135541473281","1296156505125695488",FALSE,FALSE,"heathen_godless","Atheist gay chick 🏳️‍🌈 I will spend the rest of my life working against anyone who supported the Big Lie. Democracy will be restored. No #FBR",NA,"Puerto Vallarta, MX ","2017-04-02T15:53:50.000Z","https://pbs.twimg.com/profile_images/1052030506722844673/GeYannvE_normal.jpg","Godless Heathen",0,0,2,0,0,NA,815,1784,16564,6,"@buf2srq2 And two-eyed walking penis is awesome!  I’m dying laughing but also crying cuz he’s such a DICK and now he’s a damn Senator."
"615","@buf2srq2 This guy is an elected official?  How?. ","1527041955263172608",FALSE,"1699528106",2022-05-18 21:42:27,"en","everyone","1526996438261059584","18290820","1279484854984339456",FALSE,FALSE,"KingBhive","The hive is where the heart is.","https://t.co/Zt62Y1WNTi",NA,"2013-08-25T15:49:03.000Z","https://pbs.twimg.com/profile_images/1503577078590967808/GK6Y-h8-_normal.jpg","King B",0,2,4,0,0,NA,57,296,7570,2,"@buf2srq2 This guy is an elected official?  How?"
"616","@buf2srq2 Those trade deals… so beneficial. He left with a record deficit but he will tell you immediately just how much those deals raked in lol. ","1527046258145120256",FALSE,"1003112966034579456",2022-05-18 21:59:33,"en","everyone","1526996438261059584","18290820","1569041644410007553",FALSE,FALSE,"STurdferguson","Windmill sound cancer survivor",NA,"Mars of which the moon is part","2018-06-03T03:15:42.000Z","https://pbs.twimg.com/profile_images/1377188735024910346/m9YVVFhs_normal.jpg","Terd Ferguson",0,0,6,0,0,NA,107,9,13417,0,"@buf2srq2 Those trade deals… so beneficial. He left with a record deficit but he will tell you immediately just how much those deals raked in lol"
"617","@buf2srq2 . https   twitter com Notyour99585120 status 1527046364424716298 photo 1","1527046364424716298",FALSE,"1415657050831458305",2022-05-18 21:59:59,"qme","everyone","1526996438261059584","18290820",NA,FALSE,FALSE,"Notyour99585120","",NA,NA,"2021-07-15T12:58:49.000Z","https://pbs.twimg.com/profile_images/1428021471348240393/sshmW6_Y_normal.jpg","Khetti_Satha",0,0,0,0,0,NA,72,910,4164,0,"@buf2srq2 https://t.co/z7063AxySO"
"618","@buf2srq2 @TheBaxterBean Be nice if we could import it like we use too!. ","1527046400030253060",FALSE,"16226417",2022-05-18 22:00:07,"en","everyone","1526996438261059584","18290820","1624177142853513217",FALSE,FALSE,"ceejay410","Ret Military Wife,Mom,Gram, NO DMs, “Stand for the truth ,reject the lies” #WeWontGoBack,pro choice bc I’m pro life 🌻 Proud Southern Dem.",NA,"Blue Dot in very red Alabama","2008-09-10T19:25:06.000Z","https://pbs.twimg.com/profile_images/973396842707857408/0ZeN2rs3_normal.jpg","Carrie 🇺🇸🇺🇦",0,0,4,0,0,NA,15429,8088,91506,85,"@buf2srq2 @TheBaxterBean Be nice if we could import it like we use too!"
"619","@MaryAnd94256943 @buf2srq2 🫃It’s Birthing Person.🫃

Who just gave a speech about refunding the police? That’s going to work really good for those minorities.

That would be that racist warmonger named Biden . https   twitter com Notyour99585120 status 1527046976256282630 photo 1","1527046976256282630",FALSE,"1415657050831458305",2022-05-18 22:02:24,"en","everyone","1526996438261059584","1359259626038980608",NA,FALSE,FALSE,"Notyour99585120","",NA,NA,"2021-07-15T12:58:49.000Z","https://pbs.twimg.com/profile_images/1428021471348240393/sshmW6_Y_normal.jpg","Khetti_Satha",0,1,0,0,0,NA,72,910,4164,0,"@MaryAnd94256943 @buf2srq2 🫃It’s Birthing Person.🫃

Who just gave a speech about refunding the police? That’s going to work really good for those minorities.

That would be that racist warmonger named Biden https://t.co/ebuJIOvMG7"
"620","@buf2srq2 What a moron.... ","1527047214752841728",FALSE,"239390855",2022-05-18 22:03:21,"en","everyone","1526996438261059584","18290820",NA,FALSE,FALSE,"MarRad1971","Cali born & breed, Navy Vet, Married with 2 great kids. Love Music, Clemson, Panthers and thinking with my brain. #LivingMyBestLife",NA,NA,"2011-01-17T14:25:57.000Z","https://pbs.twimg.com/profile_images/1578022756062330880/fxBUJLE0_normal.jpg","Livin & Rockin",0,0,0,0,0,NA,257,1223,15584,7,"@buf2srq2 What a moron..."
"621","@buf2srq2 Mr Clean wants his fifteen minutes of fame!. ","1527047230699479041",FALSE,"1139575678125432834",2022-05-18 22:03:25,"en","everyone","1526996438261059584","18290820",NA,FALSE,FALSE,"William19910578","Father, Independent Voter and devoted Patriot!🇺🇦💙🏳️‍🌈",NA,NA,"2019-06-14T16:49:48.000Z","https://pbs.twimg.com/profile_images/1531237927237337090/qvJVzJ7x_normal.jpg","William Patton",0,0,2,0,0,NA,916,190,36665,1,"@buf2srq2 Mr Clean wants his fifteen minutes of fame!"
"622","@buf2srq2 Two-eyed walking penis. 😂🤣😂. ","1527048429607735297",FALSE,"4738110676",2022-05-18 22:08:11,"en","everyone","1526996438261059584","18290820","964946110556135432",FALSE,FALSE,"jobahawk","May a big blue bird poop on Muskie’s head. it’s good luck, you know.",NA,NA,"2016-01-07T21:07:04.000Z","https://pbs.twimg.com/profile_images/1586869514599268355/hI1H66lw_normal.jpg","Jo Boomer",0,0,2,0,0,NA,1060,1423,13970,1,"@buf2srq2 Two-eyed walking penis. 😂🤣😂"
"623","@buf2srq2 Have any of the dumbasses who work for .@SenRickScott ever heard of USMCA? Did they maybe help pass it?. ","1527048440135417857",FALSE,"16540363",2022-05-18 22:08:13,"en","everyone","1526996438261059584","18290820","1080601457613787138",FALSE,FALSE,"DanelleK","https://t.co/iq28xyz6e8",NA,"New Jersey","2008-10-01T04:43:48.000Z","https://pbs.twimg.com/profile_images/431942567794466816/QvMcaE_3_normal.jpeg","Danelle",0,0,1,0,0,NA,718,394,147703,4,"@buf2srq2 Have any of the dumbasses who work for .@SenRickScott ever heard of USMCA? Did they maybe help pass it?"
"624","@buf2srq2 #FuckRickScott!. ","1527051546868989958",FALSE,"509355301",2022-05-18 22:20:34,"und","everyone","1526996438261059584","18290820","1589756208202014720",FALSE,FALSE,"ArjunPatel20","",NA,"Ohio, USA","2012-02-29T22:38:24.000Z","https://pbs.twimg.com/profile_images/1296487903829295105/ahY1yD1g_normal.jpg","Arjun Patel",0,0,5,0,0,NA,701,446,182657,5,"@buf2srq2 #FuckRickScott!"
"625","@buf2srq2 OMG…to me he’s Senator Sling Blade.. ","1527053303116447745",FALSE,"897749341594673153",2022-05-18 22:27:33,"en","everyone","1526996438261059584","18290820",NA,FALSE,FALSE,"ThirdChances","Former teacher & college admin. love the ocean & ‘All Creatures Great & Small’. #JusticeMatters #ExpandTheCourt #SlavaUkraini 🇺🇦🌻",NA,"Vermont, USA","2017-08-16T09:18:17.000Z","https://pbs.twimg.com/profile_images/1041473335765467136/aiotId05_normal.jpg","Witch Hunter",0,0,1,0,0,NA,2745,4585,83174,10,"@buf2srq2 OMG…to me he’s Senator Sling Blade."
"626","@buf2srq2 Two eyed walking penis 🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂. ","1527061283748470784",FALSE,"985725604065566720",2022-05-18 22:59:16,"en","everyone","1526996438261059584","18290820",NA,FALSE,FALSE,"TBrno11","Born on a Blue Wave and Surfing it Everyday.",NA,"Bay Area","2018-04-16T03:44:32.000Z","https://pbs.twimg.com/profile_images/1497459638907772931/j5lPyDil_normal.jpg","🌊TBrno🌊",0,0,1,0,0,NA,3550,3776,81284,4,"@buf2srq2 Two eyed walking penis 🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂"
"627","@KingBhive @buf2srq2 He so-called win was by 1%. Ever since President Obama won here twice, the Republicans have made sure no Democrats win regardless of what’s on the ballot.. ","1527062290050211858",FALSE,"1354496027890491392",2022-05-18 23:03:16,"en","everyone","1526996438261059584","1699528106","1391626031119876098",FALSE,FALSE,"DrMonic39867490",". BLACK LIVES MATTER. Follow me and I follow back unless you’re a magat. Happily married! Pronouns: F*ck Magats.I ignore DM. Love that this 💉triggers Magats.",NA,NA,"2021-01-27T18:27:30.000Z","https://pbs.twimg.com/profile_images/1364699682769928193/CuqWQ1BY_normal.jpg","Dr Monica Slater 🇺🇸 🌈💉💉💉💉💉💉💉💉💉",0,0,4,0,0,NA,3181,3264,24880,8,"@KingBhive @buf2srq2 He so-called win was by 1%. Ever since President Obama won here twice, the Republicans have made sure no Democrats win regardless of what’s on the ballot."
"628","@CChiloveWrites @buf2srq2 DeNazi wants him to hold his beer.. ","1527062502743412736",FALSE,"1354496027890491392",2022-05-18 23:04:06,"en","everyone","1526996438261059584","4010612069","1391626031119876098",FALSE,FALSE,"DrMonic39867490",". BLACK LIVES MATTER. Follow me and I follow back unless you’re a magat. Happily married! Pronouns: F*ck Magats.I ignore DM. Love that this 💉triggers Magats.",NA,NA,"2021-01-27T18:27:30.000Z","https://pbs.twimg.com/profile_images/1364699682769928193/CuqWQ1BY_normal.jpg","Dr Monica Slater 🇺🇸 🌈💉💉💉💉💉💉💉💉💉",0,0,4,0,0,NA,3181,3264,24880,8,"@CChiloveWrites @buf2srq2 DeNazi wants him to hold his beer."
"629","@RiseUp16591469 @buf2srq2 There my be more of them after  the midterm elections. Joe is having a bad time.. ","1527063501067505664",FALSE,"735279596271067136",2022-05-18 23:08:04,"en","everyone","1526996438261059584","1463664412280045570","1391548147843928064",FALSE,FALSE,"dickinman20","Leans right. Policy over party. Despises neither the rich nor poor, but smug gentry folks can annoy me.",NA,"Intercourse, Pennsylvania ","2016-05-25T01:21:31.000Z","https://pbs.twimg.com/profile_images/1272999314974019586/FsBKqRfg_normal.jpg","Stop Rioting Lefties",0,0,0,0,0,NA,327,2464,20552,6,"@RiseUp16591469 @buf2srq2 There my be more of them after  the midterm elections. Joe is having a bad time."
"630","@buf2srq2 Trump’s so called “Deal” can be reversed by Biden with a stroke of a pen.. ","1527063636237246467",FALSE,"1283414231191355392",2022-05-18 23:08:37,"en","everyone","1526996438261059584","18290820",NA,FALSE,FALSE,"Backtheblue911","Retired NYPD and Proud of it. Mom.Wife.Wonderwoman. I Will NEVER Apologize for being a Cop. #Bluelivesmatter #Neverforget #9/11",NA,"Rent Free in your head ","2020-07-15T14:53:17.000Z","https://pbs.twimg.com/profile_images/1484711283735863304/q3AjHDuS_normal.jpg","Bluesteel",0,0,0,0,0,NA,1707,2416,17276,13,"@buf2srq2 Trump’s so called “Deal” can be reversed by Biden with a stroke of a pen."
"631","@buf2srq2 I had to follow you just because the two-eyed walking penis lol. ","1527065720512729088",FALSE,"1479809574181953537",2022-05-18 23:16:53,"en","everyone","1526996438261059584","18290820",NA,FALSE,FALSE,"SmokingVet","Retired Vet wore 3 different uniforms, smoking cigars, keeping it 💯. 💙🌊 Atheist AF",NA,NA,"2022-01-08T13:39:48.000Z","https://pbs.twimg.com/profile_images/1619421188098228225/oCx_K7a5_normal.jpg","Doc2Marines",0,0,2,0,0,NA,266,411,1931,1,"@buf2srq2 I had to follow you just because the two-eyed walking penis lol"
"632","@buf2srq2 But he'll win on this because fox won't run opposition.. ","1527065814159048704",FALSE,"27296699",2022-05-18 23:17:16,"en","everyone","1526996438261059584","18290820","1387182961871708161",FALSE,FALSE,"BooksRule54","Conquering the world one book at a time. Novice Quilter. VoteBlue. NO LISTS.",NA,NA,"2009-03-28T20:00:04.000Z","https://pbs.twimg.com/profile_images/1336381013455409159/UcIrdHHt_normal.jpg","I Read 🌊 🍷🍷😷💉🌈 🏳️‍⚧️🐝☕",0,0,0,0,0,NA,1308,1348,89577,7,"@buf2srq2 But he'll win on this because fox won't run opposition."
"633","@buf2srq2 @AdamResists Rick Scott should be spending #PrisonTime. He’s a snaky conman who has fooled Floridians for too long.. ","1527066989944094724",FALSE,"553620531",2022-05-18 23:21:56,"en","everyone","1526996438261059584","18290820","1552238520567226371",FALSE,FALSE,"lmpilots","Married professionals✈️proud liberals 🌎Being Human❤️To LOVE and be LOVED in return👋Never give up❤️RESIST HATE. 2020 we voted for love and love wins.☮️",NA,"Florida, Panama, Sicily","2012-04-14T13:35:29.000Z","https://pbs.twimg.com/profile_images/1435216021422579713/ocnJHXZk_normal.jpg","Lloyd and Maria",1,0,2,0,0,NA,12127,12270,82001,10,"@buf2srq2 @AdamResists Rick Scott should be spending #PrisonTime. He’s a snaky conman who has fooled Floridians for too long."
"634","@buf2srq2 mr rick maybe you should take it up with the leader of your party who’s policies banned imports of baby formula with his USMCA act which he said was totally fixed by himself and himself only, you’re a fool. ","1527067766582398976",FALSE,"1346955664292122628",2022-05-18 23:25:01,"en","everyone","1526996438261059584","18290820",NA,FALSE,FALSE,"Enrique34549275","Always stand up for those less fortunate",NA,NA,"2021-01-06T23:04:19.000Z","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Enrique T",0,0,1,0,0,NA,51,11,3517,1,"@buf2srq2 mr rick maybe you should take it up with the leader of your party who’s policies banned imports of baby formula with his USMCA act which he said was totally fixed by himself and himself only, you’re a fool"
"635","@buf2srq2 Two eyed walking penis. That’s priceless!!. ","1527069359121739777",FALSE,"69568136",2022-05-18 23:31:21,"en","everyone","1526996438261059584","18290820","1617369829937127424",FALSE,FALSE,"GWfashionista","Same old May. Fighting destructive narcissists and sociopaths in hopes of creating a brighter world. Proud small business owner. I ❤️ vaccines.",NA,"Mooresville, NC","2009-08-28T11:46:47.000Z","https://pbs.twimg.com/profile_images/1620009899697610753/7g8-vhGp_normal.jpg","May Sloane ‼️",0,0,1,0,0,NA,1056,1584,19599,0,"@buf2srq2 Two eyed walking penis. That’s priceless!!"
