"","text","possibly_sensitive","author_id","created_at.x","lang","id","reply_settings","conversation_id","url","name","profile_image_url","verified","location","protected","description","username","created_at.y","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","pinned_tweet_id","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"234","RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
  . https   www cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated. https   twitter com DemsKeys status 1460628729118572546 photo 1. https   twitter com calusawater status 1460607448943845385",FALSE,"310869334",2021-11-16 16:15:45,"en","1460642756863447047","everyone","1460642756863447047","https://t.co/kx4LdEpgoh","Dr. Janelle Christensen","https://pbs.twimg.com/profile_images/686238496944713728/glxavr5H_normal.jpg",FALSE,"Florida, USA",FALSE,"Climate change is hurting vulnerable populations. Ask the anthropologists who work with them. Author of Eldercare, Health and Ecosyndemics.","JanelleAnthro","2011-06-04T14:01:59.000Z",8,0,0,0,0,2955,4230,93806,106,NA,NA,NA,"RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
https://t.co/zjsZS7BEVZ https://t.co/DxtQYoSeyn https://t.co/M2kwWAonKj",FALSE
"235","RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
  . https   www cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated. https   twitter com DemsKeys status 1460628729118572546 photo 1. https   twitter com calusawater status 1460607448943845385",FALSE,"2158518749",2021-11-16 16:22:43,"en","1460644512129298433","everyone","1460644512129298433",NA,"Susan","https://pbs.twimg.com/profile_images/886740779561046017/9BtztzMO_normal.jpg",FALSE,"United States",FALSE,"Dog lover. Comedy nerd. Avid reader. #resist","FlipSCBlue","2013-10-29T11:47:23.000Z",8,0,0,0,0,5771,6116,126763,6,NA,NA,NA,"RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
https://t.co/zjsZS7BEVZ https://t.co/DxtQYoSeyn https://t.co/M2kwWAonKj",FALSE
"236","RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
  . https   www cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated. https   twitter com DemsKeys status 1460628729118572546 photo 1. https   twitter com calusawater status 1460607448943845385",FALSE,"17444647",2021-11-16 17:54:14,"en","1460667541051916299","everyone","1460667541051916299",NA,"kodiak149","https://pbs.twimg.com/profile_images/1186759667084603395/TJHYTRJY_normal.jpg",FALSE,"Ocean County N.J.  Sarasota Fl",FALSE,"Lucky guy in great country I follow back and unfollow those that don’t, Resistance is not futile GoodTrouble #WeAre                       Post @ kodiak149","kodiak149","2008-11-17T16:38:07.000Z",8,0,0,0,0,72808,67713,308729,56,NA,"1604563692011634689",NA,"RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
https://t.co/zjsZS7BEVZ https://t.co/DxtQYoSeyn https://t.co/M2kwWAonKj",FALSE
"237","RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
  . https   www cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated. https   twitter com DemsKeys status 1460628729118572546 photo 1. https   twitter com calusawater status 1460607448943845385",FALSE,"1244652761498759168",2021-11-16 21:02:07,"en","1460714825567420429","everyone","1460714825567420429",NA,"💔Luanna Downs Sheridan votes BLUE for democracy!","https://pbs.twimg.com/profile_images/1353113213647400966/2Ycujyqk_normal.jpg",FALSE,"Florida, USA",FALSE,"#OneV1 #Z1 #Z23 #Z30 #FAF #OVFL #OVTX #OVPA #OVGun Sense #DemCastFL #VOTEBLUE #OVHouseAccountability Native Floridian~whose staying here to turn Florida BLUE💙","LuannaSheridan1","2020-03-30T15:49:00.000Z",8,0,0,0,0,10499,11452,80297,33,NA,"1350281025671360513",NA,"RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
https://t.co/zjsZS7BEVZ https://t.co/DxtQYoSeyn https://t.co/M2kwWAonKj",FALSE
"238","@DemsKeys . https   floridapolitics com archives 473384 st petersburg sets multi billion dollar plan for preventing sewage spills",FALSE,"1244652761498759168",2021-11-16 21:03:02,"qme","1460715053745909771","everyone","1460628729118572546",NA,"#🟦Luanna Downs Sheridan votes BLUE for democracy!","https://pbs.twimg.com/profile_images/1353113213647400966/2Ycujyqk_normal.jpg",FALSE,"Florida, USA",FALSE,"#OneV1 #Z1 #Z23 #Z30 #FAF #OVFL #OVTX #OVPA #OVGun Sense #DemCastFL #VOTEBLUE #OVHouseAccountability Native Floridian~whose staying here to turn Florida BLUE💙","LuannaSheridan1","2020-03-30T15:49:00.000Z",1,0,1,0,0,10624,11597,84440,41,"1161269334188183553","1350281025671360513",NA,"@DemsKeys https://t.co/yIpKdCD5Nq",TRUE
"239","RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
  . https   www cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated. https   twitter com DemsKeys status 1460628729118572546 photo 1. https   twitter com calusawater status 1460607448943845385",FALSE,"419238022",2021-11-16 21:24:48,"en","1460720534069690376","everyone","1460720534069690376",NA,"Melissa Longanecker 💔","https://pbs.twimg.com/profile_images/1295430075958153219/1ULKH-Td_normal.jpg",FALSE,NA,FALSE,"💙#Resister 🔥#Persister ☮️ #GunReform 🗳#VotingRights 🌎 #ClimateAction 🖤🤎#BLM ♀️#WomensRights 🌈#LGBQT🗳#DemCastFL 🗳 #wtpBLUE 🗳 #DemVoice1🗳 #ONEV1","Tildys","2011-11-23T03:48:25.000Z",8,0,0,0,0,7964,8227,117787,21,NA,"1403718936265478144",NA,"RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
https://t.co/zjsZS7BEVZ https://t.co/DxtQYoSeyn https://t.co/M2kwWAonKj",FALSE
"240","RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
  . https   www cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated. https   twitter com DemsKeys status 1460628729118572546 photo 1. https   twitter com calusawater status 1460607448943845385",FALSE,"2598357146",2021-11-17 02:40:52,"en","1460800075400036358","everyone","1460800075400036358","https://t.co/6DLrz9cahJ","💉💉💉💉 💉#DemCast Gail Waldby","https://pbs.twimg.com/profile_images/1592597732648108032/ZgfY8O9c_normal.jpg",FALSE,"MT",FALSE,"DemCast https://t.co/eO6kJUVDOF
#StopThePowerGrab
@gwaldby@mastodon.social
https://t.co/biDtoKOYxu","GailWaldby","2014-07-01T18:11:11.000Z",8,0,0,0,0,9443,10388,549392,33,NA,"1621536966272757760",NA,"RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
https://t.co/zjsZS7BEVZ https://t.co/DxtQYoSeyn https://t.co/M2kwWAonKj",FALSE
"241","@Roses4noses @CharlieCrist Hey Charlie - don’t listen to people like this.   Tampa and St Pete dump raw sewage into the bay every time it rains.    You can speak out of these real issues today, and not go down the rabbit hole.. ",FALSE,"1857157704",2021-12-16 14:10:09,"en","1471482784820740109","everyone","1470595409152249857",NA,"Ranger Rick","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg",FALSE,"Tampa, FL",FALSE,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.","TampaFLPolitico","2013-09-12T11:58:10.000Z",0,0,0,0,0,221,304,20954,1,"3001513225",NA,NA,"@Roses4noses @CharlieCrist Hey Charlie - don’t listen to people like this.   Tampa and St Pete dump raw sewage into the bay every time it rains.    You can speak out of these real issues today, and not go down the rabbit hole.",FALSE
"242","✅City of St. Petersburg ($2,034,517) – to dredge Bartlett Lake to increase storage volume, and improve water quality and stormwater flow.

✅Orange County ($2,726,000) – to harden the master pump station to increase reliability and resiliency to withstand extreme events.

3/4. ",FALSE,"1216922994",2022-02-08 20:29:41,"en","1491147241826189313","everyone","1491147237258268672",NA,"Wesley R. Brooks, Ph.D.","https://pbs.twimg.com/profile_images/1490329848723742722/K7yil3om_normal.jpg",FALSE,NA,FALSE,"Chief Resilience Officer for the State of Florida

- There is no problem that will not yield to the gathered will of a free people -","Wesley_R_Brooks","2013-02-25T01:05:23.000Z",0,1,0,0,0,701,1086,1310,7,"1216922994","1613162148569534465",NA,"✅City of St. Petersburg ($2,034,517) – to dredge Bartlett Lake to increase storage volume, and improve water quality and stormwater flow.

✅Orange County ($2,726,000) – to harden the master pump station to increase reliability and resiliency to withstand extreme events.

3/4",FALSE
"243","@WeatherProf @WFLA @UMiamiRSMAS Have there been any local studies to determine the effect of reclaim water pumped into the aquifer here in St Pete? In Hawaii they found that it resurfaces in the ocean and kills Coral. . https   mauitime com news science and environment the county of maui is already in hot water over sewage in the ocean off west maui but a new study says that the kihei coast is far worse",FALSE,"1261087383275155458",2022-03-11 16:30:33,"en","1502321087044018182","everyone","1502295758946582534",NA,"Willie Brown & Kamala's love child","https://pbs.twimg.com/profile_images/1352423166774292484/7ypTDja8_normal.jpg",FALSE,"USA",FALSE,"","Jo42720287","2020-05-15T00:14:57.000Z",0,0,0,1,0,847,3515,14037,1,"963157886","1564689991007100929",NA,"@WeatherProf @WFLA @UMiamiRSMAS Have there been any local studies to determine the effect of reclaim water pumped into the aquifer here in St Pete? In Hawaii they found that it resurfaces in the ocean and kills Coral. https://t.co/h11DhawZBE",FALSE
"244","@Incinigator @TB_Times Yeah, but he is also the only local guy with the balls to cover municipal sewage dumps in the Bay.    “Offbeat” stories like St Pete and Tampa literally dumping 💩 in our waterways. ",FALSE,"1857157704",2022-03-24 11:59:20,"en","1506963876428058626","everyone","1506897018639327236",NA,"Ranger Rick","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg",FALSE,"Tampa, FL",FALSE,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.","TampaFLPolitico","2013-09-12T11:58:10.000Z",0,1,0,0,0,221,304,20954,1,"167519938",NA,NA,"@Incinigator @TB_Times Yeah, but he is also the only local guy with the balls to cover municipal sewage dumps in the Bay.    “Offbeat” stories like St Pete and Tampa literally dumping 💩 in our waterways",FALSE
"245","@WFLA Not once in this story does it mention Tampa and St Pete’s dumping of raw sewage into Tampa Bay.    This isn’t from dogs poop!. ",FALSE,"1857157704",2022-03-24 18:06:23,"en","1507056245232054281","everyone","1507047156112371723",NA,"Ranger Rick","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg",FALSE,"Tampa, FL",FALSE,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.","TampaFLPolitico","2013-09-12T11:58:10.000Z",0,0,1,0,0,221,304,20954,1,"23820899",NA,NA,"@WFLA Not once in this story does it mention Tampa and St Pete’s dumping of raw sewage into Tampa Bay.    This isn’t from dogs poop!",FALSE
"246","@shantyire @RemoveRon Might wanna check that … St Pete wasn’t affected by Piney Point, it was affected by the dolt mayor whom allowed sewage spill into BC Bay due to budget mismanagement … Piney Point has a disaster fund behind its cleanup … nice try thi Dan … #dolt. ",FALSE,"292550164",2022-03-29 00:35:12,"en","1508603645826322439","everyone","1508601183065235458",NA,"Tom Martino","https://pbs.twimg.com/profile_images/1539038754/079cd61a-dd5e-4ff1-a796-8e88c026595f_normal.jpg",FALSE,"Tampa, Fla",FALSE,". #GatorNation #2A The Truth Has No Agenda","tom_martino1","2011-05-03T20:48:59.000Z",0,0,0,0,0,1819,2535,77738,6,"80781774",NA,NA,"@shantyire @RemoveRon Might wanna check that … St Pete wasn’t affected by Piney Point, it was affected by the dolt mayor whom allowed sewage spill into BC Bay due to budget mismanagement … Piney Point has a disaster fund behind its cleanup … nice try thi Dan … #dolt",FALSE
"247","St. Petersburg FL likes dumping large amounts of sewage into Tampa Bay and its estuary lands, aquatic nurseries to so many species. “Sorry, but we aren’t going to promise it won’t happen again.”

Ofwat investigates South West Water over sewage discharge . https   www bbc co uk news science environment 61963555",TRUE,"881192966995546113",2022-06-28 18:34:44,"en","1541852616329682944","everyone","1541852616329682944","https://t.co/m8WtYHMr49","TheTraceTaylor","https://pbs.twimg.com/profile_images/1343695361513238528/52-q-IEs_normal.jpg",FALSE,"United States",FALSE,"Quantum Construct, Primate, Homo sapiens technicus, DEIB Consultant, Collaborator, Educator, Author, Multimedia Artist... https://t.co/Pqa3vU5RXb","TheOneTrace","2017-07-01T16:49:09.000Z",0,0,0,0,0,369,778,45770,1,NA,NA,NA,"St. Petersburg FL likes dumping large amounts of sewage into Tampa Bay and its estuary lands, aquatic nurseries to so many species. “Sorry, but we aren’t going to promise it won’t happen again.”

Ofwat investigates South West Water over sewage discharge https://t.co/HUH4d44UJr",FALSE
"248","@CraigHoover19 Youre right, plenty of places used to dump sewage straight into the ocean and still do. St. Petersburg for example. Another problem area is farmland and fertilizer runoff and now a growing issue is fish farms.. ",FALSE,"1282023174469750784",2022-07-20 21:29:03,"en","1549869018391142402","everyone","1549864885672099840",NA,"Birch Brother 🌲","https://pbs.twimg.com/profile_images/1505546652697997313/Tz2hJQH5_normal.jpg",FALSE,NA,FALSE,"15th generation osthrobotnian.","BjorkBrodern","2020-07-11T18:45:27.000Z",0,2,1,0,0,7592,636,18147,37,"1269004211527643136","1603870312499658753",NA,"@CraigHoover19 Youre right, plenty of places used to dump sewage straight into the ocean and still do. St. Petersburg for example. Another problem area is farmland and fertilizer runoff and now a growing issue is fish farms.",FALSE
"249","The world needs to be so pissed about this. They aren’t the only ones. St. Petersburg Florida has a history in recent years of dumping sewage in Gulf Bay areas resulting in mass kill offs.

Sewage in sea: French appeal to EU over UK discharges of waste . https   www bbc co uk news world europe 62670623",TRUE,"881192966995546113",2022-08-25 22:27:42,"en","1562929739869736961","everyone","1562929739869736961","https://t.co/m8WtYHMr49","TheTraceTaylor","https://pbs.twimg.com/profile_images/1343695361513238528/52-q-IEs_normal.jpg",FALSE,"United States",FALSE,"Quantum Construct, Primate, Homo sapiens technicus, DEIB Consultant, Collaborator, Educator, Author, Multimedia Artist... https://t.co/Pqa3vU5RXb","TheOneTrace","2017-07-01T16:49:09.000Z",0,0,0,0,0,369,778,45770,1,NA,NA,NA,"The world needs to be so pissed about this. They aren’t the only ones. St. Petersburg Florida has a history in recent years of dumping sewage in Gulf Bay areas resulting in mass kill offs.

Sewage in sea: French appeal to EU over UK discharges of waste https://t.co/suc5blHYDw",FALSE
