"","text","id","lang","created_at.x","possibly_sensitive","author_id","conversation_id","reply_settings","in_reply_to_user_id","created_at.y","profile_image_url","username","description","name","protected","verified","pinned_tweet_id","url","location","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links","reply.to.thread.no.term"
"172","RT @ZackSampson: Red Tide noticed in Sarasota last week, but it's still unclear whether Piney Point wastewater discharge from the north in Tampa Bay will meet with Red Tide organisms and fuel a bloom. . https   twitter com amy_hollyfield status 1383039520682217477","1384278629387890699","en",2021-04-19 22:51:58,FALSE,"617581678","1384278629387890699","everyone",NA,"2012-06-24T23:39:56.000Z","https://pbs.twimg.com/profile_images/1516912986044219393/3EY2-XpH_normal.jpg","mayaburke","assistant director for @TBEP1991 https://t.co/vZegZF5OjC #envsocsci #marsocsci #scipol #openscience #floridawoman","maya",FALSE,FALSE,NA,NA,"saint petersburg, florida",4,0,0,0,0,205,730,469,2,"RT @ZackSampson: Red Tide noticed in Sarasota last week, but it's still unclear whether Piney Point wastewater discharge from the north in Tampa Bay will meet with Red Tide organisms and fuel a bloom. https://t.co/jZn2CL1Vn6",FALSE
"173","RT @ZackSampson: Red Tide noticed in Sarasota last week, but it's still unclear whether Piney Point wastewater discharge from the north in Tampa Bay will meet with Red Tide organisms and fuel a bloom. . https   twitter com amy_hollyfield status 1383039520682217477","1384281359984648197","en",2021-04-19 23:02:49,FALSE,"41655179","1384281359984648197","everyone",NA,"2009-05-21T19:18:20.000Z","https://pbs.twimg.com/profile_images/1367237700210872320/MK6mAQnl_normal.jpg","wildlife_fl","We seek to protect our outstanding animals and plants and the lands and waters they need to survive. We have raised and donated more than $60 million.","Fish & Wildlife FL",FALSE,FALSE,NA,"https://t.co/rzZuCK2zRg","Florida",4,0,0,0,0,6109,905,10359,139,"RT @ZackSampson: Red Tide noticed in Sarasota last week, but it's still unclear whether Piney Point wastewater discharge from the north in Tampa Bay will meet with Red Tide organisms and fuel a bloom. https://t.co/jZn2CL1Vn6",FALSE
"174","RT @ZackSampson: Red Tide noticed in Sarasota last week, but it's still unclear whether Piney Point wastewater discharge from the north in Tampa Bay will meet with Red Tide organisms and fuel a bloom. . https   twitter com amy_hollyfield status 1383039520682217477","1384281632652218378","en",2021-04-19 23:03:54,FALSE,"6094462","1384281632652218378","everyone",NA,"2007-05-17T01:50:26.000Z","https://pbs.twimg.com/profile_images/1622186380964102144/J2vPbWiz_normal.jpg","evilworms","he/him Lightning, Bjorkloven (Det är skönt att älska Björklöven) @Evilworms@mastodon.social","Kemo ⚡💚💛",FALSE,FALSE,"1376004127239647234","https://t.co/FDMZWvIKG8","Englewood, Florida",4,0,0,0,0,398,1423,24880,0,"RT @ZackSampson: Red Tide noticed in Sarasota last week, but it's still unclear whether Piney Point wastewater discharge from the north in Tampa Bay will meet with Red Tide organisms and fuel a bloom. https://t.co/jZn2CL1Vn6",FALSE
"175","RT @TimothyJFanning: The full effects of the Piney Point wastewater discharge is not yet known, but we're already seeing a multiyear, multidisciplinary effort by scientists to fully understand the impact of so much nitrogen will have on ecosystems. via .@Reportographer 

. https   www heraldtribune com story news environment 2021 04 19 sensitive habitat under pressure piney point wastewater tampa bay manatee sarasota 7250692002","1385261145078996995","en",2021-04-22 15:56:08,FALSE,"29897850","1385261145078996995","everyone",NA,"2009-04-09T02:32:30.000Z","https://pbs.twimg.com/profile_images/900901038814887938/-pZjQTHp_normal.jpg","kimvie","(stupidity is contagious)","sic",FALSE,FALSE,"1338557790600581120",NA,NA,1,0,0,0,0,2729,5010,745871,1710,"RT @TimothyJFanning: The full effects of the Piney Point wastewater discharge is not yet known, but we're already seeing a multiyear, multidisciplinary effort by scientists to fully understand the impact of so much nitrogen will have on ecosystems. via .@Reportographer 

https://t.co/urSgT76Czt",FALSE
"176","According to the Florida Department of Environmental Protection, the #redtide conditions in lower #TampaBay, west of the Manatee River, are not thought to be a direct result of the Piney Point wastewater discharges. @wusf . https   wusfnews wusf usf edu environment 2021 04 23 red tide blooms causing fish kills in sarasota charlotte counties","1385704074797109248","en",2021-04-23 21:16:11,FALSE,"853887504","1385704074797109248","everyone",NA,"2012-09-30T01:22:48.000Z","https://pbs.twimg.com/profile_images/1346968771748114434/SuJXG2gN_normal.jpg","JMMeszaros","All Things Considered host and sustainability reporter for @WUSF, @NPR for the Tampa Bay area. (she/her) Retweets are not endorsements.","Jessica Meszaros",FALSE,TRUE,"1523438730370973697","https://t.co/8jklgDElo5","Tampa, FL",0,0,1,1,0,1004,1412,2812,54,"According to the Florida Department of Environmental Protection, the #redtide conditions in lower #TampaBay, west of the Manatee River, are not thought to be a direct result of the Piney Point wastewater discharges. @wusf https://t.co/OydyJ3WpGk",FALSE
"177","215 Million gallons of wastewater leaked into the Gulf and Tampa Bay
. https   www sarasotamagazine com news and profiles 2021 08 red tide sarasota beaches","1424719859670298635","en",2021-08-09 13:10:59,FALSE,"1195389258","1424719859670298635","everyone",NA,"2013-02-19T00:44:41.000Z","https://pbs.twimg.com/profile_images/1282702258543656967/0C3Wzx2S_normal.jpg","Proudemocrat22","BIDEN-HARRIS Lead our Country!
2024 VOTING RIGHTS EVERY DAY.
End the Filibuster.
End the Electoral College.
Expand the Court.
Quitting politics.. any day now..","Noel MacDonald",FALSE,FALSE,"1355139208718016516",NA,NA,0,0,0,0,0,296,496,10821,0,"215 Million gallons of wastewater leaked into the Gulf and Tampa Bay
https://t.co/dGpaMbAfbB",FALSE
"178","@MikeJam76472803 @AmrcnPrivateer @newhopenow3 @pissed_musician As you were saying …       . https   www sun sentinel com local broward fort lauderdale fl ne sewage spill fort lauderdale 20210322 s4shorm4wbcd5kceatdpl7gada story html. https   www wfla com news sarasota county estimated 26 million gallons of raw sewage spills onto wetlands threatening sarasota bay. https   www jacksonville com news 20190413 sewer crisis in state of florida 1. https   wfaa com mobile article news 119 million gallons of sewage on north texas streets by the numbers 287 f4de9146 1f77 41e1 af03 0b48ab3311f2. https   www msn com en us news us wastewater continues to be dumped into rio grande to avoid public hazard ar AAOYmLq. https   www fox10tv com news mobile_county it smells like a toilet bowl biggest sewage spill in several years leaves mobile neighbors article_588c8464 a7ca 11eb bd89 8f8bebfe36b5 html. https   www al com news 2021 06 17m gallons of sewage spilled into lake guntersville since 2017 riverkeeper to sue html","1444146401311592450","en",2021-10-02 03:45:07,FALSE,"1341535694192308227","1444033586378674178","everyone","1245375504594731008","2020-12-23T00:07:15.000Z","https://pbs.twimg.com/profile_images/1517293120630804480/z8hBBdU5_normal.jpg","JamesDavis404","Human.","James Davis 🇷🇺🔫🇺🇦",FALSE,FALSE,NA,NA,"Tampa, FL",0,0,0,0,0,1,28,586,0,"@MikeJam76472803 @AmrcnPrivateer @newhopenow3 @pissed_musician As you were saying … https://t.co/DUvNdipwbG https://t.co/9fXtIBwZ1T https://t.co/0iTHd1i8IC https://t.co/ibJ4az2gXk https://t.co/Dswt8J8un4 https://t.co/1Y08Si6fQS https://t.co/Pflqe8vhXx",FALSE
"179","@CharlieCrist ""The wastewater dumped into Tampa Bay continues to spread throughout the estuary and into Sarasota Bay, transporting tons of nitrogen and phosphorus that fuels the growth of toxic algae blooms that kill seagrasses and other marine life, according to the conservation groups.... ","1468035755498950656","en",2021-12-07 01:52:53,FALSE,"574163051","1468015139597295619","everyone","574163051","2012-05-08T03:21:29.000Z","https://pbs.twimg.com/profile_images/1241483439192379393/jvWBwb8E_normal.jpg","Chrystalos","Because 5 minutes after you read this you won't remember what you've read.","Chrystal",FALSE,FALSE,"1599783268484009985",NA,NA,0,1,0,0,0,369,89,37447,5,"@CharlieCrist ""The wastewater dumped into Tampa Bay continues to spread throughout the estuary and into Sarasota Bay, transporting tons of nitrogen and phosphorus that fuels the growth of toxic algae blooms that kill seagrasses and other marine life, according to the conservation groups...",FALSE
"180","Multiple tens of billions” in Sarasota Bay alone. Ug. @MaxChesnes begins to quantify the massive amounts of sewage and other pollution swept into #Florida’s #waters by #HurricanIan. @TB_Times #EJUF . https   www tampabay com news environment 2022 10 15 hurricane ian left millions gallons spilled wastewater dirty runoff its wake","1581679374998204416","en",2022-10-16 16:12:03,FALSE,"41951394","1581679374998204416","everyone",NA,"2009-05-23T02:01:38.000Z","https://pbs.twimg.com/profile_images/1380295073737232390/vLXo1IpX_normal.jpg","cynthiabarnett","Environment writer. 4 books incl Rain, longlisted National Book Award. Newest: The Sound of the Sea: Seashells & the Fate of the Oceans. Teach env jou @UF.","Cynthia Barnett",FALSE,TRUE,"1551564793521344512","https://t.co/xJMiTFJJpx","Gainesville, Florida",4,0,15,0,0,6430,2729,5768,328,"Multiple tens of billions” in Sarasota Bay alone. Ug. @MaxChesnes begins to quantify the massive amounts of sewage and other pollution swept into #Florida’s #waters by #HurricanIan. @TB_Times #EJUF https://t.co/hDBLKV74YJ",FALSE
"181","RT @cynthiabarnett: Multiple tens of billions” in Sarasota Bay alone. Ug. @MaxChesnes begins to quantify the massive amounts of sewage and other pollution swept into #Florida’s #waters by #HurricanIan. @TB_Times #EJUF . https   www tampabay com news environment 2022 10 15 hurricane ian left millions gallons spilled wastewater dirty runoff its wake","1581680505828700165","en",2022-10-16 16:16:33,FALSE,"1239172640","1581680505828700165","everyone",NA,"2013-03-03T15:29:18.000Z","https://pbs.twimg.com/profile_images/1565022647829893121/osNHuVp6_normal.jpg","MaxChesnes","Environment reporter @TB_Times. Past: @tcpenvironment💧 2022 @MetcalfURI Fellow. @UFJSchool alum. Drone pilot. #ReadLocal","Max Chesnes",FALSE,TRUE,"1617929674562342920","https://t.co/XqBqJqqUrm","St Petersburg, FL",4,0,0,0,0,7720,2990,11469,127,"RT @cynthiabarnett: Multiple tens of billions” in Sarasota Bay alone. Ug. @MaxChesnes begins to quantify the massive amounts of sewage and other pollution swept into #Florida’s #waters by #HurricanIan. @TB_Times #EJUF https://t.co/hDBLKV74YJ",FALSE
"182","RT @cynthiabarnett: Multiple tens of billions” in Sarasota Bay alone. Ug. @MaxChesnes begins to quantify the massive amounts of sewage and other pollution swept into #Florida’s #waters by #HurricanIan. @TB_Times #EJUF . https   www tampabay com news environment 2022 10 15 hurricane ian left millions gallons spilled wastewater dirty runoff its wake","1581683356450033664","en",2022-10-16 16:27:53,FALSE,"19617370","1581683356450033664","everyone",NA,"2009-01-27T21:23:21.000Z","https://pbs.twimg.com/profile_images/1507108312172613642/lZRmLsJr_normal.jpg","carolynpfox","Managing Editor, Tampa Bay Times @TB_Times","Carolyn P. Fox",FALSE,TRUE,NA,"https://t.co/983Y3bX8WP","St Petersburg, FL ☀️",4,0,0,0,0,5013,2451,18742,225,"RT @cynthiabarnett: Multiple tens of billions” in Sarasota Bay alone. Ug. @MaxChesnes begins to quantify the massive amounts of sewage and other pollution swept into #Florida’s #waters by #HurricanIan. @TB_Times #EJUF https://t.co/hDBLKV74YJ",FALSE
"183","RT @cynthiabarnett: Multiple tens of billions” in Sarasota Bay alone. Ug. @MaxChesnes begins to quantify the massive amounts of sewage and other pollution swept into #Florida’s #waters by #HurricanIan. @TB_Times #EJUF . https   www tampabay com news environment 2022 10 15 hurricane ian left millions gallons spilled wastewater dirty runoff its wake","1581726579637424128","en",2022-10-16 19:19:38,FALSE,"543713487","1581726579637424128","everyone",NA,"2012-04-02T18:31:07.000Z","https://pbs.twimg.com/profile_images/1529976886926970880/CMj4rzEv_normal.jpg","KatyHennigSWFL","Director of Communications & Marketing @ConservancySWFL #journalism #photography #education #storytelling #water #conservation #sustainability","Katy Hennig",FALSE,FALSE,"1194788177426472960",NA,"Naples",4,0,0,0,0,1328,4976,1319,36,"RT @cynthiabarnett: Multiple tens of billions” in Sarasota Bay alone. Ug. @MaxChesnes begins to quantify the massive amounts of sewage and other pollution swept into #Florida’s #waters by #HurricanIan. @TB_Times #EJUF https://t.co/hDBLKV74YJ",FALSE
"184","@TB_Times reported the release of 17 million gallons of #wastewater into Manatee County waters in the first 24 hours after #HurricanIan. A week later, clear waters are brown, and salinity levels are below their normal range in lower Sarasota Bay.

 . https   www tampabay com news environment 2022 10 15 hurricane ian left millions gallons spilled wastewater dirty runoff its wake. https   twitter com OceanSewage status 1584605876698157060 photo 1","1584605876698157060","en",2022-10-24 18:00:56,FALSE,"1359924928099852289","1584605876698157060","everyone","14304462","2021-02-11T17:59:20.000Z","https://pbs.twimg.com/profile_images/1384905093959409670/FwiAnCYh_normal.jpg","OceanSewage","An alliance of researchers and organizations working together to break the taboo around 💩 to #StopSewagePollution in our oceans. A project of @multiplier_team.","Ocean Sewage Alliance",FALSE,FALSE,"1569395785623830528","https://t.co/dHfU2BfmlU",NA,0,0,0,0,0,623,233,826,8,"@TB_Times reported the release of 17 million gallons of #wastewater into Manatee County waters in the first 24 hours after #HurricanIan. A week later, clear waters are brown, and salinity levels are below their normal range in lower Sarasota Bay.

https://t.co/p045IQrMAp https://t.co/KvCdTLLzzX",FALSE
"185","Thank you City of North Port, Florida

We must save the Peace River, Myakka River and Charlotte Harbor.

EVERYDAY Mosaic Fertilizer Phosphate Mining Activities discharging MGD Million Gallons Daily Everyday of Blended Acidic Radioactive Wastewater ☢️☠️💰☣️ @PuntaGorda_FL . https   twitter com MarchAgainstMo_ status 1587052353999495168 photo 1","1587052353999495168","en",2022-10-31 12:02:21,FALSE,"1497590334850846730","1587052353999495168","everyone",NA,"2022-02-26T15:12:44.000Z","https://pbs.twimg.com/profile_images/1497590462340808708/m5mTkuZ6_normal.jpg","MarchAgainstMo_","Founder and President of March Against Mosaic.
Citizen Water Czar and Environmental Advocate.","March Against Mosaic",FALSE,FALSE,NA,NA,NA,0,0,0,0,0,6,149,49,0,"Thank you City of North Port, Florida

We must save the Peace River, Myakka River and Charlotte Harbor.

EVERYDAY Mosaic Fertilizer Phosphate Mining Activities discharging MGD Million Gallons Daily Everyday of Blended Acidic Radioactive Wastewater ☢️☠️💰☣️ @PuntaGorda_FL https://t.co/fxdvrFpR1U",FALSE
