"","text","created_at.x","possibly_sensitive","lang","author_id","conversation_id","id","reply_settings","description","location","profile_image_url","url","username","created_at.y","name","verified","protected","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_bookmark_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","public_metrics.y_like_count","public_metrics.y_media_count","text_with_display_links","pinned_tweet_id","in_reply_to_user_id","reply.to.thread.no.term","geo_place_id"
"318","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1",2024-07-18 21:03:07,FALSE,"en","1214738012673736705","1814043243358937136","1814043243358937136","everyone","Calm",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"Stlhd100","2020-01-08T02:38:22.000Z","SH1001",FALSE,FALSE,107,0,0,0,0,0,1440,2926,949864,0,883372,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA,NA
"319","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1",2024-07-18 21:02:08,FALSE,"en","940250712809885696","1814042998063444394","1814042998063444394","everyone","Family is everything! Mom to two amazing kids, she/her, and they/them. Couldn't be prouder! Equal rights include women & LGBTQ. 🌈 Education over religion.","Chicago, IL","https://pbs.twimg.com/profile_images/1694971034158374912/hvs_oq1m_normal.jpg",NA,"nancyjean1234","2017-12-11T16:03:33.000Z","Nancy Jean",FALSE,FALSE,107,0,0,0,0,0,746,885,17726,6,157071,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP","1223326332517605376",NA,NA,NA
"320","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1",2024-07-18 20:55:57,FALSE,"en","862070103743107073","1814041441552769225","1814041441552769225","everyone","Rebellious 76 year old! It's lovely if you choose to follow me, but I don't respond to personal messages. I'm just here for information and support : )","Charleston, SC","https://pbs.twimg.com/profile_images/1556617170230157314/oUxuCq5B_normal.jpg",NA,"njordan2002","2017-05-09T22:21:44.000Z","Nancy Jordan",FALSE,FALSE,107,0,0,0,0,0,872,1145,43483,0,116426,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA,NA
"321","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1",2024-07-18 20:55:09,FALSE,"en","1278697577379233792","1814041239177576683","1814041239177576683","everyone","PhotographerforLife","Jacksonville, Florida","https://pbs.twimg.com/profile_images/1278703239463043073/Yr-akufv_normal.jpg","https://t.co/YhTIulnvyI","limelightonyou","2020-07-02T14:31:52.000Z","Mary Hess",FALSE,FALSE,107,0,0,0,0,0,2223,5065,91703,6,17212,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP","1615048849562734594",NA,NA,NA
"322","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1",2024-07-18 20:55:04,FALSE,"en","1088576824915812352","1814041217153327303","1814041217153327303","everyone","Feisty Gramma! Mom to 8. Value Authenticity & Common Sense. #MMIW #hemp #cannabis #ClimateCrisis #StopLine3 #BLM #StopProject2025","Minnesota","https://pbs.twimg.com/profile_images/1130466325740916736/ocjMpdS1_normal.jpg",NA,"changetocindy","2019-01-24T23:18:34.000Z","Cindy",FALSE,FALSE,107,0,0,0,0,0,4068,3296,1000194,1,930348,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP","1291193882210836480",NA,NA,NA
"323","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1",2024-07-18 20:54:25,FALSE,"en","720168056","1814041055345471622","1814041055345471622","everyone","Pronouns: youse guys, y’all, yinzer",NA,"https://pbs.twimg.com/profile_images/1628329552219971584/yZ1JDa8B_normal.jpg",NA,"stein_re","2012-07-27T13:36:05.000Z","Abortion Rights🌈",FALSE,FALSE,107,0,0,0,0,0,148,5000,8446,3,18708,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP","1632368114158514177",NA,NA,NA
"324","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1",2024-07-18 20:52:23,FALSE,"en","114262742","1814040541908152506","1814040541908152506","everyone","🇻🇪 🇺🇸 Poet & translator | Eleonora Requena (UDP, 2022) | Vicente Gerbasi (Black Square Editions, 2022) | José Antonio Ramos Sucre (Noemi Press, 2016)","Clearwater, FL","https://pbs.twimg.com/profile_images/1591468082672930819/7CMkrBj7_normal.jpg","https://t.co/2JmnkJCelw","venepoetics","2010-02-14T19:18:05.000Z","Guillermo Parra",FALSE,FALSE,107,0,0,0,0,0,5225,3040,84052,82,192992,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP","1773439520395915293",NA,NA,NA
"325","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1",2024-07-18 20:47:32,FALSE,"en","1080666845282213890","1814039323639234786","1814039323639234786","everyone","Identical twin, strong interest in politics. #DemVoice1 #OneVoice1 Z2 #LiveBlue2022 #ResistanceUnited, https://t.co/6HCedrAX3M",NA,"https://pbs.twimg.com/profile_images/1636525360681476096/goj_Umw2_normal.jpg",NA,"Midwest_Voter","2019-01-03T03:27:08.000Z","Sharon - My Vote.My Voice 💔",FALSE,FALSE,107,0,0,0,0,0,14533,10018,435943,8,696652,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA,NA
"326","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1",2024-07-18 20:46:04,FALSE,"en","2402915880","1814038951923171728","1814038951923171728","everyone","#𝙎𝙡𝙖𝙫𝙖𝙐𝙠𝙧𝙖𝙞𝙣𝙚
  #𝙎𝙖𝙫𝙚𝙏𝙝𝙚𝘽𝙚𝙚𝙨
   #𝙬𝙩𝙥𝙂𝙊𝙏𝙑24
    #𝙬𝙩𝙥𝙀𝘼𝙍𝙏𝙃
     #𝘾𝙞𝙣𝙚𝙢𝙖
     #𝙈𝙪𝙨𝙞𝙘
      #𝘼𝙧𝙩","🌐 ᗯOᖇᒪᗪᗯIᗪE 🌐 ᗩᗰᑭᒪIᖴIEᗪ 🌐","https://pbs.twimg.com/profile_images/1696585084734935041/ZxXqLIut_normal.jpg","https://t.co/CnwFVJ0oe7","PaulDereume","2014-03-22T08:19:13.000Z","φαυʅ 🇺🇦 #wtpEARTH ₁₃₇ #wtpGOTV24 ₁₃₇",FALSE,FALSE,107,0,0,0,0,0,136582,138147,209209,110,255681,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA,NA
"327","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1",2024-07-18 20:43:13,FALSE,"en","3416830186","1814038237196824751","1814038237196824751","everyone","Photography Enthusiast. Traveler. Nature Lover. Environmentalist.","Dunedin, FL","https://pbs.twimg.com/profile_images/1206756576683581440/hJjtvn_q_normal.jpg",NA,"JaniceSpencerS1","2015-08-12T02:35:29.000Z","Janice Spencer Smith",FALSE,FALSE,107,0,0,0,0,0,1343,470,10209,0,461069,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA,NA
"328","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1",2024-07-18 20:39:58,FALSE,"en","1649856095379152900","1814037418346959313","1814037418346959313","everyone","https://t.co/vlYsogu9tT","Temporarily Occupied Moscow","https://pbs.twimg.com/profile_images/1786759795942326272/ZFpnX10n_normal.jpg","https://t.co/g18PnUbyu4","PatriotKisses","2023-04-22T19:22:18.000Z","TRUMPS PROJECT 2025 AXES THE FDIC",FALSE,FALSE,107,0,0,0,0,1,3904,7496,67623,9,68649,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP","1782817969136939266",NA,NA,NA
"329","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1",2024-07-18 20:39:35,FALSE,"en","425133057","1814037322494804238","1814037322494804238","everyone","#RidingWithBidenHarris2024  #resist #medicalmarijuana #DoctorWho #BLM #ChronicIllness #POTS 🏳️‍🌈🏳️‍⚧️  #PROCHOICE #BanAssaultWeapons","Florida ","https://pbs.twimg.com/profile_images/1340156539148128257/VOArfrmi_normal.jpg",NA,"dezhentz","2011-11-30T16:09:23.000Z","Dez2u 🇺🇸 🇩🇪💜🏳️‍🌈🏳️‍⚧️",FALSE,FALSE,107,0,0,0,0,0,3779,5056,239642,5,766265,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP","1708480793083814114",NA,NA,NA
"330","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1",2024-07-18 20:39:29,FALSE,"en","1142247008364896261","1814037298746724364","1814037298746724364","everyone","Retired teacher; registered Independent since 1972",NA,"https://pbs.twimg.com/profile_images/1144040636674400261/hDsy5swf_normal.jpg",NA,"KLF00383321","2019-06-22T01:44:43.000Z","KLF",FALSE,FALSE,107,0,0,0,0,0,842,784,123272,2,587846,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA,NA
"331","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1",2024-07-18 20:35:40,FALSE,"en","1325621919190708225","1814036338729210218","1814036338729210218","everyone","Vote like democracy depends on it.",NA,"https://pbs.twimg.com/profile_images/1582620226415300610/zEayHDHH_normal.jpg","https://t.co/h86Jccm8NL","MattBartruff","2020-11-09T02:12:42.000Z","Matt Bartruff",FALSE,FALSE,107,0,0,0,0,0,1641,2139,52081,0,108845,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP","1815825219988381963",NA,NA,NA
