"","text","possibly_sensitive","id","created_at.x","author_id","conversation_id","reply_settings","lang","in_reply_to_user_id","profile_image_url","location","protected","description","verified","username","name","created_at.y","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"268","Bradenton to be sued by environmental groups over 160 million gallons in #sewage spills since 2018 | #CSSO #stormwater  via @HeraldTribune. https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002",FALSE,"1466370674507890688",2021-12-02 11:36:27,"174515716","1466370674507890688","everyone","en",NA,"https://pbs.twimg.com/profile_images/1095318437/eye_normal.jpg",NA,FALSE,"Science is real. Dogs are awesome. Occasionally I will tweet about something else. Born at 326 ppm CO2. RTs, followers, and mentions do not equal endorsement.",FALSE,"xperiement","Knowledge = Power⚓️","2010-08-04T03:21:11.000Z",NA,"995476585410154496",0,0,0,0,0,175,154,13356,4,NA,"Bradenton to be sued by environmental groups over 160 million gallons in #sewage spills since 2018 | #CSSO #stormwater https://t.co/R0IsQcHoSX via @HeraldTribune",FALSE
"269","@momma_riebz @ByronDonalds Man literally voted against infrastructure while shit is pouring into the street and beaches.  . https   www usnews com news best states florida articles 2021 12 05 bradenton isnt the 1st florida city sued over sewage spills 3Fcontext 3Damp",FALSE,"1474752051796140041",2021-12-25 14:41:03,"1022533598249984000","1474715121276567556","everyone","en","1311549739","https://pbs.twimg.com/profile_images/1577243469248086016/NIRFhWga_normal.jpg",NA,FALSE,"Pink’s not well and back at the hotel.",FALSE,"Tilted_Toast","Tilted Toast","2018-07-26T17:26:22.000Z",NA,"1346445413440761857",0,0,0,0,0,36,150,4915,1,NA,"@momma_riebz @ByronDonalds Man literally voted against infrastructure while shit is pouring into the street and beaches.  https://t.co/TnYDni0R8K",FALSE
"270","Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River . https   www bradenton com news local article255765506 html",FALSE,"1476635490182959115",2021-12-30 19:25:10,"81508640","1476635490182959115","everyone","en",NA,"https://pbs.twimg.com/profile_images/1495199902577709064/_foP5PKk_normal.jpg","St Petersburg, FL",FALSE,"Florida Democrat, visual artist, entrepreneur, life hacker and cuddly mama bear. Joining the fight to save our democracy. 🇺🇸🌈🌎🤓",FALSE,"MsLeeLee727","Leandra","2009-10-11T03:42:43.000Z","https://t.co/r6cAUPQKB3",NA,0,0,0,0,0,646,3374,23155,6,NA,"Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River https://t.co/a5K7eMHiN2",FALSE
"271","This after Longboat Key sewer pipe from the island to the mainland ruptured. They ignored the alarms, gauges for 12 days. 15 millions gallons of raw sewage went directly into the Gulf of Mexico. . https   twitter com TheSuncoastNews status 1482656984021221386",FALSE,"1482695775612284934",2022-01-16 12:46:34,"1426006627","1482695775612284934","everyone","en",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,FALSE,"",FALSE,"judy_snook","Judy","2013-05-13T17:41:14.000Z",NA,NA,0,0,0,0,0,33,161,15442,0,NA,"This after Longboat Key sewer pipe from the island to the mainland ruptured. They ignored the alarms, gauges for 12 days. 15 millions gallons of raw sewage went directly into the Gulf of Mexico. https://t.co/uPw0GninNR",FALSE
"272","Bradenton settles lawsuit over 160 million gallons in sewage spills since 2018 . https   www heraldtribune com story news local 2022 05 13 bradenton florida settles lawsuit over 160 million gallons sewage spills manatee river 9760774002",FALSE,"1525160458172477440",2022-05-13 17:06:03,"6942422","1525160458172477440","everyone","en",NA,"https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png","Sarasota, Florida",FALSE,"The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.",TRUE,"HeraldTribune","Sarasota Herald-Tribune","2007-06-19T21:13:46.000Z","https://t.co/W5oFw0FxIi",NA,0,0,0,0,0,61781,836,119057,922,NA,"Bradenton settles lawsuit over 160 million gallons in sewage spills since 2018 https://t.co/eJiUiD4ifm",FALSE
"273","Bradenton settles lawsuit over 160 million gallons in sewage spills since 2018  via @heraldtribune. https   www heraldtribune com story news local 2022 05 13 bradenton florida settles lawsuit over 160 million gallons sewage spills manatee river 9760774002",FALSE,"1526188132047151109",2022-05-16 13:09:40,"21154839","1526188132047151109","everyone","en",NA,"https://pbs.twimg.com/profile_images/1560418668281995268/0YSHHaqH_normal.jpg",NA,FALSE,"",FALSE,"globaltrac2","Ed","2009-02-18T01:12:50.000Z",NA,NA,0,0,0,0,0,468,5001,165856,1,NA,"Bradenton settles lawsuit over 160 million gallons in sewage spills since 2018 https://t.co/6ALnC4oocK via @heraldtribune",FALSE
"274","The environmental group had sued the city late last year for a history of sewage spills in the Manatee River. . https   patch com florida bradenton bradenton agrees settlement suncoast waterkeeper",FALSE,"1526199563635380225",2022-05-16 13:55:06,"163490388","1526199563635380225","everyone","en",NA,"https://pbs.twimg.com/profile_images/1042051379659825152/nOlfgZNq_normal.jpg","Bradenton, FL",FALSE,"Local news, alerts, events and more. We're your source for all things Bradenton.",FALSE,"BradentonPatch","Bradenton Patch","2010-07-06T15:11:36.000Z","https://t.co/DKAhcr7pzx",NA,0,0,0,0,0,1018,1218,7729,38,NA,"The environmental group had sued the city late last year for a history of sewage spills in the Manatee River. https://t.co/s4JAsrMEyr",FALSE
"275","“Wastewater systems and water infrastructure are woefully outdated in too many communities throughout Florida.” . https   www heraldtribune com story news local 2022 05 13 bradenton florida settles lawsuit over 160 million gallons sewage spills manatee river 9760774002",FALSE,"1526520404403269634",2022-05-17 11:10:00,"278560749","1526520404403269634","everyone","en",NA,"https://pbs.twimg.com/profile_images/1189630935597277184/tmYoU941_normal.jpg","Florida",FALSE,"1000 Friends of Florida -- fighting sprawl, saving special places, building better communities, protecting habitats.  Facebook: http://t.co/c1vLWVw1nz",FALSE,"floridafriends","Friends of Florida","2011-04-07T14:28:47.000Z","https://t.co/gTjDwzmo2H",NA,0,0,0,0,0,5929,3319,12192,175,NA,"“Wastewater systems and water infrastructure are woefully outdated in too many communities throughout Florida.” https://t.co/66B8VyxVPi",FALSE
"276","“Wastewater systems and water infrastructure are woefully outdated in too many communities throughout Florida.” . https   www heraldtribune com story news local 2022 05 13 bradenton florida settles lawsuit over 160 million gallons sewage spills manatee river 9760774002",FALSE,"1526520403740438528",2022-05-17 11:10:00,"278560749","1526520403740438528","everyone","en",NA,"https://pbs.twimg.com/profile_images/1189630935597277184/tmYoU941_normal.jpg","Florida",FALSE,"1000 Friends of Florida -- fighting sprawl, saving special places, building better communities, protecting habitats.  Facebook: http://t.co/c1vLWVw1nz",FALSE,"floridafriends","Friends of Florida","2011-04-07T14:28:47.000Z","https://t.co/gTjDwzmo2H",NA,0,0,0,0,0,5929,3319,12192,175,NA,"“Wastewater systems and water infrastructure are woefully outdated in too many communities throughout Florida.” https://t.co/66B8VyPwGQ",FALSE
"277","Bradenton settles sewage lawsuit, promising to prevent more spills into Manatee River ✍️@rccallihan  . https   www bradenton com news politics government article259990305 html",FALSE,"1531996636922224652",2022-06-01 13:50:36,"394878948","1531996636922224652","everyone","en",NA,"https://pbs.twimg.com/profile_images/1131652772372320256/4lDDbGRR_normal.png","Bradenton, Florida",FALSE,"Visual Lead/Photojournalist at the Bradenton Herald, a McClatchy newspaper in Florida. CrossFit nut.",TRUE,"tompkinscondie","Tiffany Tompkins","2011-10-20T19:32:36.000Z","https://t.co/XG5wZPllJ4",NA,0,0,0,0,0,2346,2806,9736,60,NA,"Bradenton settles sewage lawsuit, promising to prevent more spills into Manatee River ✍️@rccallihan  https://t.co/TP6a9kqlTH",FALSE
"278","Piney Point stormwater to be discharged into Tampa Bay
#stormwater #tampabay #cleanwater #pineypoint #florida #annamariaisland 
 . https   www amisun com 2022 07 20 piney point stormwater to be discharged into tampa bay. https   twitter com AllClamsOnDeck status 1550431207976062977 photo 1",FALSE,"1550431207976062977",2022-07-22 10:43:00,"1459205197453049856","1550431207976062977","everyone","en",NA,"https://pbs.twimg.com/profile_images/1459206045470015491/nCZ61F68_normal.jpg","Anna Maria, FL",FALSE,"Restoring Estuaries And Growing Coastal Economies Of Tampa Bay, Sarasota Bay, and Charlotte Harbor",FALSE,"AllClamsOnDeck","All Clams On Deck","2021-11-12T17:03:41.000Z",NA,NA,0,0,0,1,0,34,36,129,0,NA,"Piney Point stormwater to be discharged into Tampa Bay
#stormwater #tampabay #cleanwater #pineypoint #florida #annamariaisland 
https://t.co/nNMJ2UO3Bo https://t.co/mWEwK9IOw1",FALSE
"279","@nmo941 @DWUhlfelderLaw Welp! We def could have used that $$$ to prevent another Manatee River Partially 🙄Treated Sewage dump in Sarasota.. ",FALSE,"1570465301820588032",2022-09-15 17:31:20,"3124541422","1570458992312213504","everyone","en","756422746998005760","https://pbs.twimg.com/profile_images/1474832917050413058/SesurDkQ_normal.jpg","CHI~JERZY~ATL~NYC~FLA",FALSE,"🎶“When I heard your song I knew your name should be changed…Everybody ought to call you Bébé Le Strange” #Heart",FALSE,"Papi_B_Dubs","🍾Papi Bébé Le Strange’ish🍾","2015-03-28T18:43:16.000Z",NA,"1578031049174839299",0,0,14,0,0,17427,14855,128773,41,NA,"@nmo941 @DWUhlfelderLaw Welp! We def could have used that $$$ to prevent another Manatee River Partially 🙄Treated Sewage dump in Sarasota.",FALSE
"280","Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the creeks and bays resulting in spikes in bacteria, nutrient loads, and subsequent crashes in levels of dissolved oxygen.  #WetTribe #TidetotheOcean . https   twitter com WetTribe status 1576203690121121792 photo 1",FALSE,"1576203690121121792",2022-10-01 13:33:38,"751844218985865216","1576203519291723776","everyone","en","751844218985865216","https://pbs.twimg.com/profile_images/1278303081013350401/V1X9i-6X_normal.jpg","World Ocean",FALSE,"We are not strangers separated by countries; we are a tribe connected by ocean. We are Wet Tribe, we are “tide to the ocean” and we are rising!",FALSE,"WetTribe","Wet Tribe","2016-07-09T18:23:25.000Z","https://t.co/OrFlcIkqKN",NA,4,1,7,0,0,1847,2526,13857,28,NA,"Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the creeks and bays resulting in spikes in bacteria, nutrient loads, and subsequent crashes in levels of dissolved oxygen.  #WetTribe #TidetotheOcean https://t.co/7MzBVonb9K",FALSE
"281","RT @WetTribe: Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the creeks and bays resulting in spikes in bacteria, nutrient loads, and subsequent crashes in levels of dissolved oxygen.  #WetTribe #TidetotheOcean . https   twitter com WetTribe status 1576203690121121792 photo 1",FALSE,"1576225643590651904",2022-10-01 15:00:52,"1475444757103058953","1576225643590651904","everyone","en",NA,"https://pbs.twimg.com/profile_images/1624012936707547137/78ASaJjK_normal.jpg",NA,FALSE,"ONE",FALSE,"CalvoKirikiri","Mary Calvo","2021-12-27T12:34:12.000Z","https://t.co/0TnRRMR0Yg","1623866142665179136",4,0,0,0,0,564,3483,11552,7,NA,"RT @WetTribe: Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the creeks and bays resulting in spikes in bacteria, nutrient loads, and subsequent crashes in levels of dissolved oxygen.  #WetTribe #TidetotheOcean https://t.co/7MzBVonb9K",FALSE
"282","RT @WetTribe: Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the creeks and bays resulting in spikes in bacteria, nutrient loads, and subsequent crashes in levels of dissolved oxygen.  #WetTribe #TidetotheOcean . https   twitter com WetTribe status 1576203690121121792 photo 1",FALSE,"1576231102557327361",2022-10-01 15:22:34,"2721842805","1576231102557327361","everyone","en",NA,"https://pbs.twimg.com/profile_images/691429474315980800/FM6T1IGn_normal.jpg","Stuart, FL",FALSE,"Why is the rum always gone? Liberal, Navy Veteran, Environmentalist",FALSE,"tjgatto","Tom Carroll","2014-07-23T15:55:14.000Z",NA,NA,4,0,0,0,0,673,1523,64486,13,NA,"RT @WetTribe: Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the creeks and bays resulting in spikes in bacteria, nutrient loads, and subsequent crashes in levels of dissolved oxygen.  #WetTribe #TidetotheOcean https://t.co/7MzBVonb9K",FALSE
"283","RT @WetTribe: Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the creeks and bays resulting in spikes in bacteria, nutrient loads, and subsequent crashes in levels of dissolved oxygen.  #WetTribe #TidetotheOcean . https   twitter com WetTribe status 1576203690121121792 photo 1",FALSE,"1576231442840969216",2022-10-01 15:23:55,"884114729626550272","1576231442840969216","everyone","en",NA,"https://pbs.twimg.com/profile_images/1366124552594612226/tfk7V0vo_normal.jpg",NA,FALSE,"tweets about the 15th element, related things",FALSE,"phosphoria31","Phosphoria","2017-07-09T18:19:12.000Z","https://t.co/BcG11xqEVb",NA,4,0,0,0,0,3316,1384,13335,12,NA,"RT @WetTribe: Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the creeks and bays resulting in spikes in bacteria, nutrient loads, and subsequent crashes in levels of dissolved oxygen.  #WetTribe #TidetotheOcean https://t.co/7MzBVonb9K",FALSE
"284","RT @WetTribe: Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the creeks and bays resulting in spikes in bacteria, nutrient loads, and subsequent crashes in levels of dissolved oxygen.  #WetTribe #TidetotheOcean . https   twitter com WetTribe status 1576203690121121792 photo 1",FALSE,"1576232143478738944",2022-10-01 15:26:42,"37016034","1576232143478738944","everyone","en",NA,"https://pbs.twimg.com/profile_images/1430284433517473796/UGNImkAo_normal.jpg","Flathead Lake, Montana",FALSE,"limnologist | Director - Flathead L Bio Station | Bierman Prof of Ecology - U Montana | Director - Sustainable P Alliance, ASU | Member - NAS | opinions mine",FALSE,"DrLimnology","Dr. Jim Elser, PhD 🇺🇸","2009-05-01T19:13:16.000Z","https://t.co/nzOeLNLSTB","1343981193839005696",4,0,0,0,0,5361,775,25205,82,NA,"RT @WetTribe: Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the creeks and bays resulting in spikes in bacteria, nutrient loads, and subsequent crashes in levels of dissolved oxygen.  #WetTribe #TidetotheOcean https://t.co/7MzBVonb9K",FALSE
"285","Infrastructure may seem boring, but it is crucial to the preservation of the health of our beautiful waterways.  #ward4life #cityofbradenton #infrastructure
Bradenton settles sewage lawsuit, promising to prevent more spills into Manatee River . https   www bradenton com news politics government article259990305 html",FALSE,"1577732233598832648",2022-10-05 18:47:31,"1565857595604312066","1577732233598832648","everyone","en",NA,"https://pbs.twimg.com/profile_images/1565857806183432195/Et1i2MxW_normal.jpg","Bradenton, FL",FALSE,"Mom, Wife, Sister, Friend, Neighbor, Small Business Owner, Candidate for Bradenton City Council Ward 4",FALSE,"moore4bradenton","Campaign for Lisa Gonzalez Moore Bradenton Council","2022-09-03T00:22:14.000Z","https://t.co/ELQzePhdHG",NA,0,1,0,0,0,4,1,17,0,NA,"Infrastructure may seem boring, but it is crucial to the preservation of the health of our beautiful waterways.  #ward4life #cityofbradenton #infrastructure
Bradenton settles sewage lawsuit, promising to prevent more spills into Manatee River https://t.co/NjNojN4BbN",FALSE
