"","text","conversation_id","lang","possibly_sensitive","created_at.x","author_id","reply_settings","id","profile_image_url","url","name","username","location","created_at.y","verified","protected","description","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_bookmark_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","public_metrics.y_like_count","public_metrics.y_media_count","text_with_display_links","in_reply_to_user_id","reply.to.thread.no.term","geo_place_id"
"352","The ban will help to combat fertilizer seeping into bodies of water during the rainy summer months. Fertilizer run-off can lead to environmental issues like algae blooms, fish kills, and water quality issues. . https   www abcactionnews com news region pinellas st pete fertilizer ban to begin june 1st","1796500632334962930","en",FALSE,2024-05-31 11:15:02,"15138087","everyone","1796500632334962930","https://pbs.twimg.com/profile_images/875429460807438337/4yx0qIuz_normal.jpg","https://t.co/VHYcXWsUHd","ABC Action News","abcactionnews","Tampa","2008-06-16T20:08:51.000Z",FALSE,FALSE,"ABC Action News is Taking Action For You! Award-winning Breaking News coverage in the Tampa Bay area",NA,0,1,2,0,0,962,176921,637,197887,1607,4875,NA,"The ban will help to combat fertilizer seeping into bodies of water during the rainy summer months. Fertilizer run-off can lead to environmental issues like algae blooms, fish kills, and water quality issues. https://t.co/rKM6TA3TBm",NA,FALSE,NA
"353","(2/2)
...a soil test confirms the need.
* Keep fertilizer 10 feet away from the top of the bank of any surface water, landward edge of a seawall, or a designated wetland.
* Fertilizer runoff can pollute waterways and cause harmful algae blooms.

More info: . https   pinellas gov fertilizer landscape information","1796159040835223630","en",FALSE,2024-05-30 12:37:41,"95925121","everyone","1796159042512929087","https://pbs.twimg.com/profile_images/1673324897206927367/8Llo51gE_normal.jpg","https://t.co/3capR2Wztt","Treasure Island, FL","TresIslandFL","Treasure Island, FL","2009-12-10T15:40:22.000Z",TRUE,FALSE,"Treasure Island, located along the Gulf of Mexico, is home to white sandy beaches, pristine waters, hotels, restaurants and family-friendly attractions.",NA,0,0,1,0,0,105,2284,152,3944,27,476,NA,"(2/2)
...a soil test confirms the need.
* Keep fertilizer 10 feet away from the top of the bank of any surface water, landward edge of a seawall, or a designated wetland.
* Fertilizer runoff can pollute waterways and cause harmful algae blooms.

More info: https://t.co/AQJUTUDOBS","95925121",FALSE,NA
"354","@FLVoiceNews Red Tide cost my area of Pinellas millions since DeSantis was elected. DeSantis didn't clean up Piney Point and we all paid the price. Worst governor in America.","1786429273848402109","en",FALSE,2024-05-03 18:06:07,"2873847993","everyone","1786457225197670586","https://pbs.twimg.com/profile_images/1693708819514232832/0wPDzy5h_normal.jpg",NA,"Greg Robinson #YesOn4","itsGREGSWORLD","DeSantistan","2014-11-12T15:49:02.000Z",FALSE,FALSE,"5th generation Floridian. Moderate. World Schooled. #NeverDeSantis",NA,0,2,1,0,0,17,548,551,12723,18,65695,NA,"@FLVoiceNews Red Tide cost my area of Pinellas millions since DeSantis was elected. DeSantis didn't clean up Piney Point and we all paid the price. Worst governor in America.","1398376668192985091",NA,NA
"355","@DebbieforFL As a Florida Voter in Pinellas County I’d vote for a rotting fish killed by red tide before I’d ever vote for any Democrat.","1781078020205187301","en",FALSE,2024-04-30 02:39:50,"1473249365628231688","everyone","1785136951919583439","https://pbs.twimg.com/profile_images/1473249470330679297/2EoEuoAM_normal.jpg",NA,"Richard Clendennen","RichardClenden5","Largo, FL","2021-12-21T11:10:19.000Z",FALSE,FALSE,"Retired... NYS Corrections",NA,0,0,0,0,0,5,215,494,169,1,314,NA,"@DebbieforFL As a Florida Voter in Pinellas County I’d vote for a rotting fish killed by red tide before I’d ever vote for any Democrat.","750046943905058816",NA,NA
"356","@hansonji @hookskat I agree! In Pinellas County Florida, the non-potable water was dumped into the Tampa Bay, raising nitrogen levels and causing red tides. And at the same time, fresh ground water was pumped from aquifers and wasted on landscapes and agriculture. This caused salt intrusion in wells","1782060959953306006","en",FALSE,2024-04-21 17:29:48,"1559300917718970368","everyone","1782099429333582207","https://pbs.twimg.com/profile_images/1559301051483795456/AziO6qqk_normal.jpg",NA,"Anne Younger","AnneYounger14","Olympia WA","2022-08-15T22:08:35.000Z",FALSE,FALSE,"NO DMs. Woke! LGBTQ+ ally. BLM! Feminist! Freelance writer, and artist. Veteran! Social justice & environmental warrior since the 70s. Granny. Live in the PNW.",NA,0,0,2,0,0,7,857,555,14432,2,35763,NA,"@hansonji @hookskat I agree! In Pinellas County Florida, the non-potable water was dumped into the Tampa Bay, raising nitrogen levels and causing red tides. And at the same time, fresh ground water was pumped from aquifers and wasted on landscapes and agriculture. This caused salt intrusion in wells","444279981",NA,NA
"357","A Pinellas County deputy leaped into shallow water to save a manatee struggling to breathe.

Cradling it in her arms for over an hour so it could get enough oxygen, Jill Constant saved the animal from becoming a victim of toxic red tide.
https://t.co/2YpfEtSOaW","1781287381905150432","en",FALSE,2024-04-19 11:43:01,"1332341581077155847","everyone","1781287381905150432","https://pbs.twimg.com/profile_images/1332342061710913538/B6CgDR_-_normal.jpg",NA,"Pam Bowling","PamBowling7",NA,"2020-11-27T15:13:34.000Z",FALSE,FALSE,"They call me retired.  What I am is relaxed.",NA,0,0,1,0,0,21,2583,5031,45524,4,30454,NA,"A Pinellas County deputy leaped into shallow water to save a manatee struggling to breathe.

Cradling it in her arms for over an hour so it could get enough oxygen, Jill Constant saved the animal from becoming a victim of toxic red tide.
https://t.co/2YpfEtSOaW",NA,NA,NA
"358","Red tide was detected in one sample in SW #Florida in Pinellas County last week. There were no reports of fish kills or respiratory irritation.  If you have trouble breathing at the #beach, call #Poison Help 1-800-222-1222. . https   twitter com FloridaPoison status 1752074386348413139 video 1","1752074386348413139","en",FALSE,2024-01-29 21:01:00,"236390420","everyone","1752074386348413139","https://pbs.twimg.com/profile_images/798194714281316352/nEcHrPCl_normal.jpg","https://t.co/JPynmUPoh3","FL Poison Control","FloridaPoison","Florida, USA","2011-01-10T13:44:51.000Z",FALSE,FALSE,"Florida's Poison Control Centers provide free, confidential help with poisoning emergencies 24/7/365 @ 1-800-222-1222. RTs/follows/favorites ≠ endorsement",NA,0,0,0,0,0,48,1082,425,7268,21,2351,NA,"Red tide was detected in one sample in SW #Florida in Pinellas County last week. There were no reports of fish kills or respiratory irritation.  If you have trouble breathing at the #beach, call #Poison Help 1-800-222-1222. https://t.co/o2jfs48a9n",NA,NA,NA
"359","Red tide was detected in one sample in SW #Florida in Pinellas County last week. There were no reports of fish kills or respiratory irritation.  If you have trouble breathing at the #beach, call #Poison Help 1-800-222-1222. . https   twitter com FloridaPoison status 1751967934463844694 video 1","1751967934463844694","en",FALSE,2024-01-29 13:58:00,"236390420","everyone","1751967934463844694","https://pbs.twimg.com/profile_images/798194714281316352/nEcHrPCl_normal.jpg","https://t.co/JPynmUPoh3","FL Poison Control","FloridaPoison","Florida, USA","2011-01-10T13:44:51.000Z",FALSE,FALSE,"Florida's Poison Control Centers provide free, confidential help with poisoning emergencies 24/7/365 @ 1-800-222-1222. RTs/follows/favorites ≠ endorsement",NA,0,0,2,0,0,62,1082,425,7268,21,2351,NA,"Red tide was detected in one sample in SW #Florida in Pinellas County last week. There were no reports of fish kills or respiratory irritation.  If you have trouble breathing at the #beach, call #Poison Help 1-800-222-1222. https://t.co/GJ4gfp99Lx",NA,NA,NA
"360","@iluminatibot maybe we should stop putting fertilizers &amp; pesticides in the water-

. https   www wfla com news pinellas county toxic blue green algae found at maximo park in st petersburg","1751455113267265987","en",FALSE,2024-01-28 19:36:43,"1637495516757102594","everyone","1751690787627409446","https://pbs.twimg.com/profile_images/1671623666327777280/Va0fQUzD_normal.jpg",NA,"Louise","Louise391589497",NA,"2023-03-19T16:46:18.000Z",FALSE,FALSE,"",NA,0,0,1,0,0,1,92,389,30119,15,31543,NA,"@iluminatibot maybe we should stop putting fertilizers &amp; pesticides in the water-

https://t.co/HqJw5vkQne","3376321847",NA,NA
"361","@MoistCr1TiKaL Absolutely feral. I bet it smells like Florida beaches. Like, red tide Ft. DeSoto, not Clearwater","1717650478564073561","en",FALSE,2024-01-09 15:32:47,"2961283972","everyone","1744744029705601292","https://pbs.twimg.com/profile_images/1744759559883755524/ywkbigQa_normal.jpg",NA,"david godoy baixauli","davidwilili","Erbil, Iraq","2015-01-05T00:50:48.000Z",FALSE,FALSE,"🌌 Dreamer by nature, doer by choice",NA,0,0,0,0,0,7,5,45,50,0,23,NA,"@MoistCr1TiKaL Absolutely feral. I bet it smells like Florida beaches. Like, red tide Ft. DeSoto, not Clearwater","559229566",NA,NA
"362","@MoistCr1TiKaL Absolutely feral. I bet it smells like Florida beaches. Like, red tide Ft. DeSoto, not Clearwater","1717650478564073561","en",FALSE,2024-01-09 05:08:03,"1337417013329686529","everyone","1744586813094715884","https://pbs.twimg.com/profile_images/1684941070998896640/GO_f1fqi_normal.jpg",NA,"Box","Box65640832",NA,"2020-12-11T15:20:48.000Z",FALSE,FALSE,"Experienced Web Designer with a demonstrated history of working in the e-learning industry. Skilled in WordPress, Responsive Web Design, HTML, CSS, Js.",NA,0,0,0,0,0,2,92,382,792,0,425,NA,"@MoistCr1TiKaL Absolutely feral. I bet it smells like Florida beaches. Like, red tide Ft. DeSoto, not Clearwater","559229566",NA,NA
"363","RT @jacobogles: This reminds me of the time he decided a red tide outbreak in Pinellas County was not an emergency. . https   twitter com fineout status 1724568141215232112","1725465013157298668","en",FALSE,2023-11-17 10:44:51,"1353769311077187585","everyone","1725465013157298668","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"ocarl","ocarl18",NA,"2021-01-25T18:19:41.000Z",FALSE,FALSE,"studying programming","1725428443578523920",3,0,0,0,0,0,88,442,57514,0,100788,NA,"RT @jacobogles: This reminds me of the time he decided a red tide outbreak in Pinellas County was not an emergency. https://t.co/RCLMUQIdL1",NA,NA,NA
"364","RT @jacobogles: This reminds me of the time he decided a red tide outbreak in Pinellas County was not an emergency. . https   twitter com fineout status 1724568141215232112","1725256808095457693","en",FALSE,2023-11-16 20:57:31,"1153761242185646082","everyone","1725256808095457693","https://pbs.twimg.com/profile_images/1718605278801719296/FKubC329_normal.jpg","https://t.co/QyPMoBRt2z","Pammy Grapy","GrapyPammy",NA,"2019-07-23T20:18:10.000Z",FALSE,FALSE,"I make typos because I use my thumbs to type tweets.  https://t.co/bFEc5RPLIc",NA,3,0,0,0,0,0,618,4966,37839,4,25684,NA,"RT @jacobogles: This reminds me of the time he decided a red tide outbreak in Pinellas County was not an emergency. https://t.co/RCLMUQIdL1",NA,NA,NA
"365","RT @jacobogles: This reminds me of the time he decided a red tide outbreak in Pinellas County was not an emergency. . https   twitter com fineout status 1724568141215232112","1724778580834484695","en",FALSE,2023-11-15 13:17:13,"1441758901091794949","everyone","1724778580834484695","https://pbs.twimg.com/profile_images/1617627562762461204/jWYMe2A8_normal.jpg",NA,"TJ in Orlando 🏳️‍🌈🌻🐝🌊📚🐈‍⬛","TJ_Ormseth","Orlando, FL","2021-09-25T13:38:18.000Z",FALSE,FALSE,"Legal and true crime news geek, focusing on Florida news. Feminist. Happily married. GenX. DV and SA survivor and advocate. Disabled. Love wins. 
No Lists or DM",NA,3,0,0,0,0,0,721,466,36453,1,140134,NA,"RT @jacobogles: This reminds me of the time he decided a red tide outbreak in Pinellas County was not an emergency. https://t.co/RCLMUQIdL1",NA,NA,NA
"366","This reminds me of the time he decided a red tide outbreak in Pinellas County was not an emergency. . https   twitter com fineout status 1724568141215232112","1724661404672663763","en",FALSE,2023-11-15 05:31:36,"172360576","everyone","1724661404672663763","https://pbs.twimg.com/profile_images/867213256259244033/4LU2H7P3_normal.jpg","https://t.co/idjVkGRDwH","Jacob Ogles","jacobogles","Florida, USA","2010-07-29T14:36:12.000Z",FALSE,FALSE,"Journalist, blogger and all-around nice guy. Read me at https://t.co/idjVkGRDwH, https://t.co/xEm2Jixwuz, https://t.co/KiwfVXafUO, https://t.co/HpkdWGwYde and so much more.",NA,3,0,9,0,0,714,5113,4912,17519,80,2989,NA,"This reminds me of the time he decided a red tide outbreak in Pinellas County was not an emergency. https://t.co/RCLMUQIdL1",NA,NA,NA
"367","@MoistCr1TiKaL Absolutely feral. I bet it smells like Florida beaches. Like, red tide Ft. DeSoto, not Clearwater","1717650478564073561","en",FALSE,2023-10-26 21:14:27,"501192221","everyone","1717650925001596995","https://pbs.twimg.com/profile_images/1710544259705663488/VOK8tkIT_normal.jpg","https://t.co/zKVj2w4ZJc","Squeeps","SqueepsTheGod",NA,"2012-02-23T22:07:36.000Z",TRUE,FALSE,"Chaotic Entity. I'm probably just trolling | Wrestling Twitter's Anti-Hero","1676995695016923136",0,2,21,0,0,17061,376,643,9341,3,4640,NA,"@MoistCr1TiKaL Absolutely feral. I bet it smells like Florida beaches. Like, red tide Ft. DeSoto, not Clearwater","559229566",NA,NA
"368","@brad_rando @thechriscorica @scottmelker We took rides up to Palm Harbor, etc. because the Red Tide doesn't make it up that far (very rare). Crowded up there....(the big roads)....my wife likes beach and I like sailing so at Minimum we'd like to be within 20 minutes of both.
Red Tide =much bigger deal than ""advertised""","1705259647655911699","en",FALSE,2023-09-23 19:10:32,"1421881788536872960","everyone","1705660938660053181","https://pbs.twimg.com/profile_images/1627479930668711936/iw94OkiI_normal.jpg",NA,"Ardmore191","SocratesPoly","Sarasota County, FL","2021-08-01T17:14:25.000Z",FALSE,FALSE,"Truly do know most Everything. Polymath. Many moons of Experience. AMA (Twitter for 10+ years...quit for a while). If you knew who I was...",NA,0,0,1,0,0,21,191,13,11629,10,140,NA,"@brad_rando @thechriscorica @scottmelker We took rides up to Palm Harbor, etc. because the Red Tide doesn't make it up that far (very rare). Crowded up there....(the big roads)....my wife likes beach and I like sailing so at Minimum we'd like to be within 20 minutes of both.
Red Tide =much bigger deal than ""advertised""","1565688833768833025",NA,NA
"369","RT @ELSenviron: Save the date! The International Conference on Algal Biomass, Biofuels and Bioproducts (AlgalBBB 2024) will be held at Clearwater Beach, Florida from 10-12 June 2024 #algalbbb  . https   www elsevier com events conferences international conference on algal biomass biofuels and bioproducts. https   twitter com ELSenviron status 1704407551083716725 photo 1","1704437813364551797","en",FALSE,2023-09-20 10:10:16,"397710938","everyone","1704437813364551797","https://pbs.twimg.com/profile_images/1489679768417193992/HfSVnpQA_normal.jpg","https://t.co/IB3BPIkeN5","Amanda Muni-Morgan","munialgal","Florida, USA","2011-10-25T02:04:33.000Z",FALSE,FALSE,"PhD Candidate University of Florida @UFSNRE researching organic matter cycling of non-point source pollution by harmful algae in the Tampa Bay area 🌊🌎🔬🥽",NA,1,0,0,0,0,0,60,352,77,0,NA,NA,"RT @ELSenviron: Save the date! The International Conference on Algal Biomass, Biofuels and Bioproducts (AlgalBBB 2024) will be held at Clearwater Beach, Florida from 10-12 June 2024 #algalbbb https://t.co/W8fq5qnXft https://t.co/oL0JmIC8gZ",NA,NA,NA
"370","Save the date! The International Conference on Algal Biomass, Biofuels and Bioproducts (AlgalBBB 2024) will be held at Clearwater Beach, Florida from 10-12 June 2024 #algalbbb  . https   www elsevier com events conferences international conference on algal biomass biofuels and bioproducts. https   twitter com ELSenviron status 1704407551083716725 photo 1","1704407551083716725","en",FALSE,2023-09-20 08:10:01,"89719937","everyone","1704407551083716725","https://pbs.twimg.com/profile_images/877091786803621888/gG-VHbWa_normal.jpg","https://t.co/pZXD2MQv8k","Elsevier Environment","ELSenviron","Amsterdam, Boston & Oxford","2009-11-13T15:18:30.000Z",FALSE,FALSE,"Follow us for earth & environmental science news, as well as info on our Books & Journals. For support with publishing please visit: https://t.co/y8iYRB3QmG",NA,1,1,5,0,1,452,19593,900,11780,317,NA,NA,"Save the date! The International Conference on Algal Biomass, Biofuels and Bioproducts (AlgalBBB 2024) will be held at Clearwater Beach, Florida from 10-12 June 2024 #algalbbb https://t.co/W8fq5qnXft https://t.co/oL0JmIC8gZ",NA,NA,NA
